Participant,Dimension,Item,Reponse
164,Motivation,MOT3,5
164,Motivation,MOT4,5
164,Motivation,MOT5,4
164,Motivation,MOT6,5
164,Motivation,MOT7,5
164,Motivation,MOT8,5
164,Motivation,MOT9,4
164,Intention Adoption,INTU1,4
165,Leadership,LDS2,4
165,Leadership,LDS3,5
165,Leadership,LDS4,4
165,Leadership,LDS5,4
165,Leadership,LDS6,2
165,Normes Subjectives,NSUB1,3
165,Normes Subjectives,NSUB2,4
165,Normes Subjectives,NSUB3,2
165,Normes Subjectives,NSUB4,4
165,Normes Subjectives,NSUB5,3
165,Conditions Facilitantes,CF1,5
165,Conditions Facilitantes,CF2,3
165,Conditions Facilitantes,CF3,1
165,Conditions Facilitantes,CF4,4
165,Conditions Facilitantes,CF5,5
165,Conditions Facilitantes,CF6,2
165,Conditions Facilitantes,CF7,5
165,Conditions Facilitantes,CF8,4
165,Attente Face Effort,AFE1,1
165,Attente Face Effort,AFE2,3
165,Attente Face Effort,AFE4,4
165,Attente Face Effort,AFE5,4
165,Attente Face Performance,APF1,3
165,Attente Face Performance,APF2,5
165,Attente Face Performance,APF3,4
165,Attente Face Performance,APF4,5
165,Attente Face Performance,APF5,5
165,Attente Face Performance,APF6,5
165,Image Esperee ID Pro,IEIP1,4
165,Image Esperee ID Pro,IEIP2,3
165,Image Esperee ID Pro,IEIP3,5
165,Image Esperee ID Pro,IEIP4,1
165,Motivation,MOT1,4
165,Motivation,MOT2,4
165,Motivation,MOT3,4
165,Motivation,MOT4,5
165,Motivation,MOT5,4
165,Motivation,MOT6,4
165,Motivation,MOT7,5
165,Motivation,MOT8,4
165,Motivation,MOT9,4
165,Intention Adoption,INTU1,5
166,Leadership,LDS2,3
166,Leadership,LDS3,3
166,Leadership,LDS4,3
166,Leadership,LDS5,3
166,Leadership,LDS6,3
166,Normes Subjectives,NSUB1,3
166,Normes Subjectives,NSUB2,3
166,Normes Subjectives,NSUB3,4
166,Normes Subjectives,NSUB4,3
166,Normes Subjectives,NSUB5,4
166,Conditions Facilitantes,CF1,5
166,Conditions Facilitantes,CF2,2
166,Conditions Facilitantes,CF3,1
166,Conditions Facilitantes,CF4,4
166,Conditions Facilitantes,CF5,5
166,Conditions Facilitantes,CF6,4
166,Conditions Facilitantes,CF7,5
166,Conditions Facilitantes,CF8,5
166,Attente Face Effort,AFE1,3
166,Attente Face Effort,AFE2,2
166,Attente Face Effort,AFE4,5
166,Attente Face Effort,AFE5,4
166,Attente Face Performance,APF1,3
166,Attente Face Performance,APF2,5
166,Attente Face Performance,APF3,5
166,Attente Face Performance,APF4,4
166,Attente Face Performance,APF5,5
166,Attente Face Performance,APF6,5
166,Image Esperee ID Pro,IEIP1,5
166,Image Esperee ID Pro,IEIP2,5
166,Image Esperee ID Pro,IEIP3,5
166,Image Esperee ID Pro,IEIP4,1
166,Motivation,MOT1,5
166,Motivation,MOT2,5
166,Motivation,MOT3,5
166,Motivation,MOT4,5
166,Motivation,MOT5,5
166,Motivation,MOT6,5
166,Motivation,MOT7,5
166,Motivation,MOT8,5
166,Motivation,MOT9,5
166,Intention Adoption,INTU1,5
167,Leadership,LDS2,4
167,Leadership,LDS3,3
167,Leadership,LDS4,3
167,Leadership,LDS5,2
167,Leadership,LDS6,2
167,Normes Subjectives,NSUB1,4
167,Normes Subjectives,NSUB2,2
167,Normes Subjectives,NSUB3,3
167,Normes Subjectives,NSUB4,4
167,Normes Subjectives,NSUB5,3
167,Conditions Facilitantes,CF1,4
167,Conditions Facilitantes,CF2,2
167,Conditions Facilitantes,CF3,1
167,Conditions Facilitantes,CF4,4
167,Conditions Facilitantes,CF5,5
167,Conditions Facilitantes,CF6,3
167,Conditions Facilitantes,CF7,3
167,Conditions Facilitantes,CF8,3
167,Attente Face Effort,AFE1,3
167,Attente Face Effort,AFE2,2
167,Attente Face Effort,AFE4,4
167,Attente Face Effort,AFE5,4
167,Attente Face Performance,APF1,3
167,Attente Face Performance,APF2,3
167,Attente Face Performance,APF3,3
167,Attente Face Performance,APF4,4
167,Attente Face Performance,APF5,4
167,Attente Face Performance,APF6,3
167,Image Esperee ID Pro,IEIP1,4
167,Image Esperee ID Pro,IEIP2,4
167,Image Esperee ID Pro,IEIP3,4
167,Image Esperee ID Pro,IEIP4,2
167,Motivation,MOT1,3
167,Motivation,MOT2,3
167,Motivation,MOT3,4
167,Motivation,MOT4,3
167,Motivation,MOT5,4
167,Motivation,MOT6,5
167,Motivation,MOT7,4
167,Motivation,MOT8,4
167,Motivation,MOT9,3
167,Intention Adoption,INTU1,4
168,Leadership,LDS2,4
168,Leadership,LDS3,3
168,Leadership,LDS4,4
168,Leadership,LDS5,3
168,Leadership,LDS6,2
168,Normes Subjectives,NSUB1,3
168,Normes Subjectives,NSUB2,3
168,Normes Subjectives,NSUB3,2
168,Normes Subjectives,NSUB4,3
168,Normes Subjectives,NSUB5,4
168,Conditions Facilitantes,CF1,4
168,Conditions Facilitantes,CF2,2
168,Conditions Facilitantes,CF3,1
168,Conditions Facilitantes,CF4,5
168,Conditions Facilitantes,CF5,5
168,Conditions Facilitantes,CF6,3
168,Conditions Facilitantes,CF7,5
168,Conditions Facilitantes,CF8,4
168,Attente Face Effort,AFE1,3
168,Attente Face Effort,AFE2,3
168,Attente Face Effort,AFE4,4
168,Attente Face Effort,AFE5,4
168,Attente Face Performance,APF1,3
168,Attente Face Performance,APF2,4
168,Attente Face Performance,APF3,5
168,Attente Face Performance,APF4,5
168,Attente Face Performance,APF5,5
168,Attente Face Performance,APF6,4
168,Image Esperee ID Pro,IEIP1,4
168,Image Esperee ID Pro,IEIP2,5
168,Image Esperee ID Pro,IEIP3,5
168,Image Esperee ID Pro,IEIP4,2
168,Motivation,MOT1,4
168,Motivation,MOT2,4
168,Motivation,MOT3,5
168,Motivation,MOT4,4
168,Motivation,MOT5,4
168,Motivation,MOT6,4
168,Motivation,MOT7,5
168,Motivation,MOT8,5
168,Motivation,MOT9,5
168,Intention Adoption,INTU1,5
169,Leadership,LDS2,5
169,Leadership,LDS3,4
169,Leadership,LDS4,4
169,Leadership,LDS5,3
169,Leadership,LDS6,3
169,Normes Subjectives,NSUB1,4
169,Normes Subjectives,NSUB2,3
169,Normes Subjectives,NSUB3,3
169,Normes Subjectives,NSUB4,3
169,Normes Subjectives,NSUB5,3
169,Conditions Facilitantes,CF1,5
169,Conditions Facilitantes,CF2,4
169,Conditions Facilitantes,CF3,1
169,Conditions Facilitantes,CF4,4
169,Conditions Facilitantes,CF5,3
169,Conditions Facilitantes,CF6,3
169,Conditions Facilitantes,CF7,4
169,Conditions Facilitantes,CF8,4
169,Attente Face Effort,AFE1,4
169,Attente Face Effort,AFE2,3
169,Attente Face Effort,AFE4,4
169,Attente Face Effort,AFE5,1
169,Attente Face Performance,APF1,5
169,Attente Face Performance,APF2,5
169,Attente Face Performance,APF3,4
169,Attente Face Performance,APF4,4
169,Attente Face Performance,APF5,4
169,Attente Face Performance,APF6,3
169,Image Esperee ID Pro,IEIP1,5
169,Image Esperee ID Pro,IEIP2,5
169,Image Esperee ID Pro,IEIP3,3
169,Image Esperee ID Pro,IEIP4,2
169,Motivation,MOT1,3
169,Motivation,MOT2,4
169,Motivation,MOT3,5
169,Motivation,MOT4,4
169,Motivation,MOT5,4
169,Motivation,MOT6,5
169,Motivation,MOT7,5
169,Motivation,MOT8,5
169,Motivation,MOT9,3
169,Intention Adoption,INTU1,4
170,Leadership,LDS2,4
170,Leadership,LDS3,3
170,Leadership,LDS4,2
170,Leadership,LDS5,2
170,Leadership,LDS6,2
170,Normes Subjectives,NSUB1,1
170,Normes Subjectives,NSUB2,2
170,Normes Subjectives,NSUB3,2
170,Normes Subjectives,NSUB4,5
170,Normes Subjectives,NSUB5,5
170,Conditions Facilitantes,CF1,5
170,Conditions Facilitantes,CF2,3
170,Conditions Facilitantes,CF3,2
170,Conditions Facilitantes,CF4,5
170,Conditions Facilitantes,CF5,5
170,Conditions Facilitantes,CF6,5
170,Conditions Facilitantes,CF7,5
170,Conditions Facilitantes,CF8,4
170,Attente Face Effort,AFE1,4
170,Attente Face Effort,AFE2,1
170,Attente Face Effort,AFE4,5
170,Attente Face Effort,AFE5,1
170,Attente Face Performance,APF1,5
170,Attente Face Performance,APF2,3
170,Attente Face Performance,APF3,5
170,Attente Face Performance,APF4,5
170,Attente Face Performance,APF5,5
170,Attente Face Performance,APF6,4
170,Image Esperee ID Pro,IEIP1,5
170,Image Esperee ID Pro,IEIP2,5
170,Image Esperee ID Pro,IEIP3,5
170,Image Esperee ID Pro,IEIP4,3
170,Motivation,MOT1,5
170,Motivation,MOT2,5
170,Motivation,MOT3,5
170,Motivation,MOT4,5
170,Motivation,MOT5,4
170,Motivation,MOT6,5
170,Motivation,MOT7,5
170,Motivation,MOT8,5
170,Motivation,MOT9,5
170,Intention Adoption,INTU1,4
171,Leadership,LDS2,1
171,Leadership,LDS3,1
171,Leadership,LDS4,4
171,Leadership,LDS5,4
171,Leadership,LDS6,3
171,Normes Subjectives,NSUB1,4
171,Normes Subjectives,NSUB2,1
171,Normes Subjectives,NSUB3,1
171,Normes Subjectives,NSUB4,4
171,Normes Subjectives,NSUB5,5
171,Conditions Facilitantes,CF1,3
171,Conditions Facilitantes,CF2,3
171,Conditions Facilitantes,CF3,4
171,Conditions Facilitantes,CF4,1
171,Conditions Facilitantes,CF5,5
171,Conditions Facilitantes,CF6,3
171,Conditions Facilitantes,CF7,1
171,Conditions Facilitantes,CF8,5
171,Attente Face Effort,AFE1,1
171,Attente Face Effort,AFE2,4
171,Attente Face Effort,AFE4,3
171,Attente Face Effort,AFE5,5
171,Attente Face Performance,APF1,4
171,Attente Face Performance,APF2,2
171,Attente Face Performance,APF3,5
171,Attente Face Performance,APF4,3
171,Attente Face Performance,APF5,3
171,Attente Face Performance,APF6,4
171,Image Esperee ID Pro,IEIP1,5
171,Image Esperee ID Pro,IEIP2,2
171,Image Esperee ID Pro,IEIP3,2
171,Image Esperee ID Pro,IEIP4,3
171,Motivation,MOT1,5
171,Motivation,MOT2,3
171,Motivation,MOT3,2
171,Motivation,MOT4,3
171,Motivation,MOT5,2
171,Motivation,MOT6,5
171,Motivation,MOT7,4
171,Motivation,MOT8,5
171,Motivation,MOT9,3
171,Intention Adoption,INTU1,4
172,Leadership,LDS2,5
172,Leadership,LDS3,5
172,Leadership,LDS4,4
172,Leadership,LDS5,4
172,Leadership,LDS6,4
172,Normes Subjectives,NSUB1,5
172,Normes Subjectives,NSUB2,4
172,Normes Subjectives,NSUB3,4
172,Normes Subjectives,NSUB4,4
172,Normes Subjectives,NSUB5,3
172,Conditions Facilitantes,CF1,5
172,Conditions Facilitantes,CF2,4
172,Conditions Facilitantes,CF3,1
172,Conditions Facilitantes,CF4,5
172,Conditions Facilitantes,CF5,3
172,Conditions Facilitantes,CF6,3
172,Conditions Facilitantes,CF7,5
172,Conditions Facilitantes,CF8,1
172,Attente Face Effort,AFE1,5
172,Attente Face Effort,AFE2,4
172,Attente Face Effort,AFE4,5
172,Attente Face Effort,AFE5,4
172,Attente Face Performance,APF1,3
172,Attente Face Performance,APF2,3
172,Attente Face Performance,APF3,5
172,Attente Face Performance,APF4,4
172,Attente Face Performance,APF5,5
172,Attente Face Performance,APF6,4
172,Image Esperee ID Pro,IEIP1,5
172,Image Esperee ID Pro,IEIP2,5
172,Image Esperee ID Pro,IEIP3,3
172,Image Esperee ID Pro,IEIP4,1
172,Motivation,MOT1,4
172,Motivation,MOT2,5
172,Motivation,MOT3,4
172,Motivation,MOT4,3
172,Motivation,MOT5,4
172,Motivation,MOT6,5
172,Motivation,MOT7,4
172,Motivation,MOT8,5
172,Motivation,MOT9,3
172,Intention Adoption,INTU1,4
173,Leadership,LDS2,2
173,Leadership,LDS3,4
173,Leadership,LDS4,3
173,Leadership,LDS5,3
173,Leadership,LDS6,2
173,Normes Subjectives,NSUB1,4
173,Normes Subjectives,NSUB2,3
173,Normes Subjectives,NSUB3,3
173,Normes Subjectives,NSUB4,3
173,Normes Subjectives,NSUB5,3
173,Conditions Facilitantes,CF1,4
173,Conditions Facilitantes,CF2,2
173,Conditions Facilitantes,CF3,5
173,Conditions Facilitantes,CF4,3
173,Conditions Facilitantes,CF5,3
173,Conditions Facilitantes,CF6,2
173,Conditions Facilitantes,CF7,3
173,Conditions Facilitantes,CF8,4
173,Attente Face Effort,AFE1,3
173,Attente Face Effort,AFE2,4
173,Attente Face Effort,AFE4,5
173,Attente Face Effort,AFE5,2
173,Attente Face Performance,APF1,2
173,Attente Face Performance,APF2,3
173,Attente Face Performance,APF3,3
173,Attente Face Performance,APF4,4
173,Attente Face Performance,APF5,4
173,Attente Face Performance,APF6,3
173,Image Esperee ID Pro,IEIP1,5
173,Image Esperee ID Pro,IEIP2,4
173,Image Esperee ID Pro,IEIP3,3
173,Image Esperee ID Pro,IEIP4,2
173,Motivation,MOT1,3
173,Motivation,MOT2,4
173,Motivation,MOT3,4
173,Motivation,MOT4,3
173,Motivation,MOT5,3
173,Motivation,MOT6,5
173,Motivation,MOT7,3
173,Motivation,MOT8,5
173,Motivation,MOT9,3
173,Intention Adoption,INTU1,3
174,Leadership,LDS2,5
174,Leadership,LDS3,4
174,Leadership,LDS4,4
174,Leadership,LDS5,3
174,Leadership,LDS6,2
174,Normes Subjectives,NSUB1,3
174,Normes Subjectives,NSUB2,1
174,Normes Subjectives,NSUB3,4
174,Normes Subjectives,NSUB4,4
174,Normes Subjectives,NSUB5,5
174,Conditions Facilitantes,CF1,5
174,Conditions Facilitantes,CF2,3
174,Conditions Facilitantes,CF3,1
174,Conditions Facilitantes,CF4,4
174,Conditions Facilitantes,CF5,5
174,Conditions Facilitantes,CF6,5
174,Conditions Facilitantes,CF7,5
174,Conditions Facilitantes,CF8,4
174,Attente Face Effort,AFE1,5
174,Attente Face Effort,AFE2,1
174,Attente Face Effort,AFE4,4
174,Attente Face Effort,AFE5,5
174,Attente Face Performance,APF1,5
174,Attente Face Performance,APF2,4
174,Attente Face Performance,APF3,5
174,Attente Face Performance,APF4,5
174,Attente Face Performance,APF5,5
174,Attente Face Performance,APF6,4
174,Image Esperee ID Pro,IEIP1,5
174,Image Esperee ID Pro,IEIP2,4
174,Image Esperee ID Pro,IEIP3,5
174,Image Esperee ID Pro,IEIP4,1
174,Motivation,MOT1,5
174,Motivation,MOT2,4
174,Motivation,MOT3,5
174,Motivation,MOT4,5
174,Motivation,MOT5,4
174,Motivation,MOT6,5
174,Motivation,MOT7,4
174,Motivation,MOT8,5
174,Motivation,MOT9,5
174,Intention Adoption,INTU1,5
175,Leadership,LDS2,4
175,Leadership,LDS3,4
175,Leadership,LDS4,4
175,Leadership,LDS5,5
175,Leadership,LDS6,4
175,Normes Subjectives,NSUB1,4
175,Normes Subjectives,NSUB2,3
175,Normes Subjectives,NSUB3,2
175,Normes Subjectives,NSUB4,4
175,Normes Subjectives,NSUB5,4
175,Conditions Facilitantes,CF1,4
175,Conditions Facilitantes,CF2,4
175,Conditions Facilitantes,CF3,1
175,Conditions Facilitantes,CF4,4
175,Conditions Facilitantes,CF5,5
175,Conditions Facilitantes,CF6,4
175,Conditions Facilitantes,CF7,5
175,Conditions Facilitantes,CF8,5
175,Attente Face Effort,AFE1,3
175,Attente Face Effort,AFE2,2
175,Attente Face Effort,AFE4,5
175,Attente Face Effort,AFE5,5
175,Attente Face Performance,APF1,5
175,Attente Face Performance,APF2,2
175,Attente Face Performance,APF3,5
175,Attente Face Performance,APF4,5
175,Attente Face Performance,APF5,5
175,Attente Face Performance,APF6,4
175,Image Esperee ID Pro,IEIP1,5
175,Image Esperee ID Pro,IEIP2,5
175,Image Esperee ID Pro,IEIP3,5
175,Image Esperee ID Pro,IEIP4,3
175,Motivation,MOT1,3
175,Motivation,MOT2,4
175,Motivation,MOT3,5
175,Motivation,MOT4,4
175,Motivation,MOT5,5
175,Motivation,MOT6,5
175,Motivation,MOT7,5
175,Motivation,MOT8,5
175,Motivation,MOT9,5
175,Intention Adoption,INTU1,4
176,Leadership,LDS2,4
176,Leadership,LDS3,2
176,Leadership,LDS4,3
176,Leadership,LDS5,4
176,Leadership,LDS6,3
176,Normes Subjectives,NSUB1,3
176,Normes Subjectives,NSUB2,2
176,Normes Subjectives,NSUB3,3
176,Normes Subjectives,NSUB4,3
176,Normes Subjectives,NSUB5,4
176,Conditions Facilitantes,CF1,4
176,Conditions Facilitantes,CF2,4
176,Conditions Facilitantes,CF3,2
176,Conditions Facilitantes,CF4,4
176,Conditions Facilitantes,CF5,4
176,Conditions Facilitantes,CF6,4
176,Conditions Facilitantes,CF7,3
176,Conditions Facilitantes,CF8,3
176,Attente Face Effort,AFE1,3
176,Attente Face Effort,AFE2,4
176,Attente Face Effort,AFE4,2
176,Attente Face Effort,AFE5,2
176,Attente Face Performance,APF1,4
176,Attente Face Performance,APF2,3
176,Attente Face Performance,APF3,3
176,Attente Face Performance,APF4,5
176,Attente Face Performance,APF5,4
176,Attente Face Performance,APF6,3
176,Image Esperee ID Pro,IEIP1,5
176,Image Esperee ID Pro,IEIP2,5
176,Image Esperee ID Pro,IEIP3,4
176,Image Esperee ID Pro,IEIP4,2
176,Motivation,MOT1,3
176,Motivation,MOT2,4
176,Motivation,MOT3,4
176,Motivation,MOT4,3
176,Motivation,MOT5,4
176,Motivation,MOT6,1
176,Motivation,MOT7,3
176,Motivation,MOT8,5
176,Motivation,MOT9,4
176,Intention Adoption,INTU1,4
177,Leadership,LDS2,3
177,Leadership,LDS3,2
177,Leadership,LDS4,4
177,Leadership,LDS5,4
177,Leadership,LDS6,4
177,Normes Subjectives,NSUB1,1
177,Normes Subjectives,NSUB2,4
177,Normes Subjectives,NSUB3,2
177,Normes Subjectives,NSUB4,2
177,Normes Subjectives,NSUB5,3
177,Conditions Facilitantes,CF1,4
177,Conditions Facilitantes,CF2,4
177,Conditions Facilitantes,CF3,5
177,Conditions Facilitantes,CF4,3
177,Conditions Facilitantes,CF5,4
177,Conditions Facilitantes,CF6,2
177,Conditions Facilitantes,CF7,3
177,Conditions Facilitantes,CF8,2
177,Attente Face Effort,AFE1,4
177,Attente Face Effort,AFE2,4
177,Attente Face Effort,AFE4,2
177,Attente Face Effort,AFE5,4
177,Attente Face Performance,APF1,4
177,Attente Face Performance,APF2,4
177,Attente Face Performance,APF3,2
177,Attente Face Performance,APF4,4
177,Attente Face Performance,APF5,4
177,Attente Face Performance,APF6,4
177,Image Esperee ID Pro,IEIP1,4
177,Image Esperee ID Pro,IEIP2,2
177,Image Esperee ID Pro,IEIP3,4
177,Image Esperee ID Pro,IEIP4,4
177,Motivation,MOT1,2
177,Motivation,MOT2,4
177,Motivation,MOT3,4
177,Motivation,MOT4,2
177,Motivation,MOT5,4
177,Motivation,MOT6,1
177,Motivation,MOT7,4
177,Motivation,MOT8,4
177,Motivation,MOT9,3
177,Intention Adoption,INTU1,4
178,Leadership,LDS2,4
178,Leadership,LDS3,1
178,Leadership,LDS4,3
178,Leadership,LDS5,2
178,Leadership,LDS6,1
178,Normes Subjectives,NSUB1,3
178,Normes Subjectives,NSUB2,2
178,Normes Subjectives,NSUB3,4
178,Normes Subjectives,NSUB4,2
178,Normes Subjectives,NSUB5,5
178,Conditions Facilitantes,CF1,5
178,Conditions Facilitantes,CF2,2
178,Conditions Facilitantes,CF3,1
178,Conditions Facilitantes,CF4,5
178,Conditions Facilitantes,CF5,5
178,Conditions Facilitantes,CF6,5
178,Conditions Facilitantes,CF7,5
178,Conditions Facilitantes,CF8,4
178,Attente Face Effort,AFE1,5
178,Attente Face Effort,AFE2,3
178,Attente Face Effort,AFE4,1
178,Attente Face Effort,AFE5,5
178,Attente Face Performance,APF1,5
178,Attente Face Performance,APF2,4
178,Attente Face Performance,APF3,5
178,Attente Face Performance,APF4,5
178,Attente Face Performance,APF5,4
178,Attente Face Performance,APF6,5
178,Image Esperee ID Pro,IEIP1,5
178,Image Esperee ID Pro,IEIP2,5
178,Image Esperee ID Pro,IEIP3,5
178,Image Esperee ID Pro,IEIP4,1
178,Motivation,MOT1,3
178,Motivation,MOT2,5
178,Motivation,MOT3,5
178,Motivation,MOT4,5
178,Motivation,MOT5,5
178,Motivation,MOT6,5
178,Motivation,MOT7,4
178,Motivation,MOT8,5
178,Motivation,MOT9,5
178,Intention Adoption,INTU1,5
179,Leadership,LDS2,5
179,Leadership,LDS3,3
179,Leadership,LDS4,4
179,Leadership,LDS5,4
179,Leadership,LDS6,3
179,Normes Subjectives,NSUB1,4
179,Normes Subjectives,NSUB2,2
179,Normes Subjectives,NSUB3,1
179,Normes Subjectives,NSUB4,1
179,Normes Subjectives,NSUB5,3
179,Conditions Facilitantes,CF1,4
179,Conditions Facilitantes,CF2,2
179,Conditions Facilitantes,CF3,1
179,Conditions Facilitantes,CF4,5
179,Conditions Facilitantes,CF5,5
179,Conditions Facilitantes,CF6,4
179,Conditions Facilitantes,CF7,5
179,Conditions Facilitantes,CF8,4
179,Attente Face Effort,AFE1,4
179,Attente Face Effort,AFE2,4
179,Attente Face Effort,AFE4,5
179,Attente Face Effort,AFE5,5
179,Attente Face Performance,APF1,3
179,Attente Face Performance,APF2,3
179,Attente Face Performance,APF3,3
179,Attente Face Performance,APF4,5
179,Attente Face Performance,APF5,5
179,Attente Face Performance,APF6,3
179,Image Esperee ID Pro,IEIP1,4
179,Image Esperee ID Pro,IEIP2,5
179,Image Esperee ID Pro,IEIP3,4
179,Image Esperee ID Pro,IEIP4,5
179,Motivation,MOT1,4
179,Motivation,MOT2,5
179,Motivation,MOT3,5
179,Motivation,MOT4,4
179,Motivation,MOT5,5
179,Motivation,MOT6,5
179,Motivation,MOT7,5
179,Motivation,MOT8,5
179,Motivation,MOT9,5
179,Intention Adoption,INTU1,5
180,Leadership,LDS2,3
180,Leadership,LDS3,3
180,Leadership,LDS4,3
180,Leadership,LDS5,4
180,Leadership,LDS6,3
180,Normes Subjectives,NSUB1,4
180,Normes Subjectives,NSUB2,2
180,Normes Subjectives,NSUB3,1
180,Normes Subjectives,NSUB4,5
180,Normes Subjectives,NSUB5,5
180,Conditions Facilitantes,CF1,5
180,Conditions Facilitantes,CF2,3
180,Conditions Facilitantes,CF3,2
180,Conditions Facilitantes,CF4,3
180,Conditions Facilitantes,CF5,5
180,Conditions Facilitantes,CF6,3
180,Conditions Facilitantes,CF7,3
180,Conditions Facilitantes,CF8,5
180,Attente Face Effort,AFE1,3
180,Attente Face Effort,AFE2,3
180,Attente Face Effort,AFE4,3
180,Attente Face Effort,AFE5,1
180,Attente Face Performance,APF1,3
180,Attente Face Performance,APF2,4
180,Attente Face Performance,APF3,4
180,Attente Face Performance,APF4,5
180,Attente Face Performance,APF5,5
180,Attente Face Performance,APF6,4
180,Image Esperee ID Pro,IEIP1,5
180,Image Esperee ID Pro,IEIP2,5
180,Image Esperee ID Pro,IEIP3,5
180,Image Esperee ID Pro,IEIP4,2
180,Motivation,MOT1,4
180,Motivation,MOT2,4
180,Motivation,MOT3,5
180,Motivation,MOT4,4
180,Motivation,MOT5,4
180,Motivation,MOT6,5
180,Motivation,MOT7,5
180,Motivation,MOT8,5
180,Motivation,MOT9,5
180,Intention Adoption,INTU1,4
181,Leadership,LDS2,4
181,Leadership,LDS3,4
181,Leadership,LDS4,2
181,Leadership,LDS5,4
181,Leadership,LDS6,4
181,Normes Subjectives,NSUB1,4
181,Normes Subjectives,NSUB2,3
181,Normes Subjectives,NSUB3,3
181,Normes Subjectives,NSUB4,2
181,Normes Subjectives,NSUB5,4
181,Conditions Facilitantes,CF1,4
181,Conditions Facilitantes,CF2,3
181,Conditions Facilitantes,CF3,1
181,Conditions Facilitantes,CF4,3
181,Conditions Facilitantes,CF5,4
181,Conditions Facilitantes,CF6,3
181,Conditions Facilitantes,CF7,4
181,Conditions Facilitantes,CF8,2
181,Attente Face Effort,AFE1,2
181,Attente Face Effort,AFE2,3
181,Attente Face Effort,AFE4,4
181,Attente Face Effort,AFE5,5
181,Attente Face Performance,APF1,2
181,Attente Face Performance,APF2,2
181,Attente Face Performance,APF3,3
181,Attente Face Performance,APF4,4
181,Attente Face Performance,APF5,4
181,Attente Face Performance,APF6,2
181,Image Esperee ID Pro,IEIP1,4
181,Image Esperee ID Pro,IEIP2,3
181,Image Esperee ID Pro,IEIP3,4
181,Image Esperee ID Pro,IEIP4,3
181,Motivation,MOT1,2
